x,y,z,sx,sy,sz
52.49,23.24,-127.87,3872.1884,3153.6147,6346.4648
208.52,84.08,-315.04,19158.9478,10037.7894,24531.1672
38.92,10.71,-92.87,2226.3416,258.1334,2291.1179
283.90,212.44,-371.12,26609.8642,22614.4371,29626.9151
588.95,447.74,-729.80,55918.8744,45642.4483,63331.0073
63.37,40.51,-123.63,5081.0908,5220.4959,5919.4033
32.88,20.98,-105.53,1463.5121,2810.4242,3923.8533
31.62,19.18,-102.03,1221.7206,2528.0382,3508.9841
51.39,19.23,-130.70,3733.8030,2584.1875,6636.9533
60.39,35.19,-138.96,4752.3136,4668.6774,7478.2747
135.89,44.45,-190.28,12159.8310,5688.4447,12573.0485
318.50,151.79,-375.40,29763.5722,16676.7637,30211.6765
524.82,383.54,-568.35,49783.0131,39155.7652,48115.7350
67.51,32.05,-112.90,5465.6768,4184.9249,4788.7815
1658.48,789.22,-1846.04,157732.6677,79470.8345,169372.2851
252.56,118.89,-326.69,23434.1858,13447.0986,25596.5033
3012.81,1495.56,-3110.02,287205.7215,148012.6884,288501.6550
252.88,118.20,-283.80,23484.0896,13254.3242,21503.6034
506.62,334.31,-586.99,47934.6755,34521.5996,50006.3393
874.93,599.81,-1000.67,83266.1284,60422.4088,88866.0212
4200.45,1960.99,-4936.07,400076.3177,195401.0172,461826.8873
85.70,57.93,-151.43,7357.5261,7143.0381,8723.4562
1823.48,1246.20,-2008.08,174183.6958,123274.5255,183481.9479
380.52,196.40,-407.94,35745.6700,20978.2424,33244.7248
164.53,122.71,-249.64,15089.5612,13782.9756,18162.3824
67.50,20.44,-118.61,5416.2395,2656.3627,5391.3872
117.07,43.50,-192.75,10342.7479,5638.7934,12799.1951
33.44,20.45,-105.94,1547.1586,2731.7127,3970.2345
382.97,301.77,-456.78,36181.0200,31262.8279,37618.8314
593.95,436.09,-681.92,56396.6716,44379.4450,58813.7656
214.94,98.20,-262.25,19830.4181,11289.4566,19458.0089
118.51,48.59,-207.29,10491.9059,6238.1924,14199.3282
199.20,99.82,-319.39,18308.0516,11648.5906,24903.8977
234.95,137.52,-302.01,21812.7447,15242.2040,23184.8842
362.89,196.41,-388.43,34078.7161,20958.3980,31374.1340
334.17,160.49,-324.66,31300.2413,17345.9470,25366.6445
370.96,183.47,-360.20,34834.0459,19606.8087,28724.5325
2198.90,1232.13,-1927.05,209973.1377,121015.3864,176127.9580
91.55,59.69,-151.85,7933.5602,7315.3688,8768.4390
131.19,120.74,-223.08,11911.3115,13580.1370,15600.3519
383.81,282.07,-469.40,36211.2719,29405.4369,38872.2969
36.52,11.44,-105.54,1912.8077,895.2171,3912.0340
28.42,17.95,-100.33,321.7371,2336.3232,3296.8281
280.24,181.39,-333.84,26209.7200,19511.4775,26150.1723
497.28,328.59,-559.95,47049.2782,33913.0190,47443.3016
1449.06,742.80,-1717.52,137763.6047,75050.8008,157094.6180
134.37,46.35,-216.20,12008.8096,5982.3837,15075.6310
188.04,141.15,-260.87,17372.2997,15572.7649,19215.4701
31.45,11.94,-106.28,1092.6811,1106.6233,3993.5977
32.11,11.97,-109.04,1224.4010,1133.2286,4308.0586
224.66,165.75,-297.20,20902.2254,17998.9991,22654.6624
29.95,18.67,-102.72,867.2956,2457.9121,3588.1869
28.57,16.08,-99.70,320.0814,2010.1521,3214.9341
48.36,58.51,-156.85,3619.3674,7307.7525,9227.9758
78.50,81.67,-181.52,6731.7573,9688.4176,11626.7997
408.55,186.54,-532.10,38326.8925,20320.2156,45115.6487
32.27,31.08,-118.95,1488.3987,4190.9012,5401.6341
466.32,329.31,-557.52,44108.9730,34035.3399,47187.2973
134.50,38.62,-226.79,11995.1258,5148.1877,16109.9819
340.04,200.35,-379.48,31918.0694,21359.3736,30494.9646
118.20,64.77,-188.81,10515.9461,7895.4715,12386.7490
42.00,24.64,-113.47,2710.4719,3323.0929,4820.4811
308.15,147.99,-435.94,28739.7957,16499.0563,35982.3849
37.20,25.92,-107.57,2127.3174,3485.7250,4167.3745
35.69,23.76,-105.65,1906.3737,3194.2863,3944.5550
1155.78,600.69,-1438.65,109744.7478,61220.5394,130762.6236
304.76,239.38,-424.84,28627.6826,25325.6537,34687.0325
239.10,168.82,-325.55,22270.2224,18351.1178,25360.3578
521.42,408.56,-658.57,49460.7147,41817.5668,56620.7573
239.78,174.70,-321.23,22351.4240,18907.4372,24934.9437
43.00,22.05,-116.35,2812.4129,2973.8473,5129.0841
754.16,549.94,-870.84,71763.3645,55516.5568,76581.6398
919.04,655.84,-1015.71,87564.6114,65737.7618,90163.7167
249.56,183.13,-356.43,23285.3588,19806.7229,28275.6280
867.44,609.24,-1023.77,82561.5694,61405.6572,91032.5453
347.11,215.06,-433.94,32594.9929,22923.3515,35647.4932
1559.98,1021.24,-1782.49,148837.2258,101656.4223,162536.5132
83.03,32.97,-137.61,7010.4053,4337.4455,7361.1473
70.78,18.14,-113.16,5739.5329,2248.7046,4807.2603
50.98,34.60,-124.28,3768.9008,4575.9441,5975.3590
156.53,59.77,-252.97,14156.8134,7476.2085,18603.5314
237.50,100.86,-347.59,21946.9931,11751.4909,27622.3136
34.20,21.13,-107.04,1670.1142,2834.2885,4097.4972
35.54,21.83,-112.51,1872.6750,2953.0201,4708.0516
49.84,22.27,-112.33,3581.0092,2964.4512,4701.4149
658.48,399.54,-771.10,62413.9555,41014.7793,67455.1186
894.01,552.19,-985.69,84997.3072,55790.9690,87597.1883
1393.51,709.37,-1552.04,132509.6494,71492.4715,141404.8104
143.10,68.99,-176.90,12926.1260,8239.0431,11245.4526
153.25,55.75,-252.63,13832.1030,7058.3544,18576.1366
45.69,41.75,-148.48,3240.5984,5486.1253,8413.6354
393.19,174.09,-546.59,36832.0934,19181.3046,46517.5601
65.34,34.75,-124.41,5255.9999,4553.9358,6001.4293
98.46,70.89,-177.46,8634.2006,8536.8808,11262.6962
89.00,32.08,-151.74,7590.9683,4261.5832,8778.0132
43.49,23.75,-120.64,2880.3390,3225.3421,5586.6129
66.28,16.62,-131.91,5274.4085,2094.7912,6773.3678
83.80,20.66,-141.48,7041.6821,2723.6203,7757.9292
109.84,65.42,-184.66,9713.8728,7970.1987,11977.3497
433.38,305.54,-525.55,40944.3912,31726.3993,44187.6191
46.90,32.16,-121.89,3313.9537,4288.7885,5723.0377
230.22,134.18,-314.25,21348.3504,14960.3972,24357.0906
43.13,12.91,-97.46,2765.0558,1227.3844,2937.4222
681.59,457.70,-807.44,64705.8208,46642.1445,70757.7459
29.65,17.41,-103.55,769.6305,2257.0161,3682.9773
47.01,36.55,-133.35,3352.0648,4843.8379,6899.9951
337.78,258.75,-441.17,31800.4903,27173.0002,36215.0426
137.13,94.88,-208.26,12413.1967,10965.9307,14228.4926
215.17,162.75,-305.12,19988.4448,17750.1867,23409.2719
83.45,46.72,-162.76,7094.4309,5984.1212,9846.2795
46.03,29.54,-116.21,3202.0926,3951.6146,5122.6837
93.23,57.34,-164.30,8085.8608,7102.8144,9993.8601
368.57,214.77,-437.97,34633.2918,22864.8911,36047.7929
86.38,30.80,-175.22,7323.3557,4193.1431,11087.4402
29.69,10.37,-104.38,622.8329,456.4954,3766.8637
33.64,10.36,-101.92,1466.2809,299.0770,3478.1550
35.42,18.11,-107.46,1818.3919,2367.1843,4141.7523
61.96,30.64,-134.02,4892.9370,4102.8173,6982.0244
1372.64,619.26,-1752.64,130232.1605,63457.9761,160752.8873
2686.77,1113.43,-3258.55,255432.4980,112499.7061,303669.6340
1284.24,553.41,-1641.99,121759.1104,57006.9956,150356.7370
1010.31,509.80,-1135.58,95893.3407,51938.7106,102074.3947
1066.13,520.71,-1202.96,101187.5133,53066.8790,108496.9197
94.28,66.31,-168.26,8216.4292,8048.0137,10371.1204
354.61,228.29,-443.09,33332.2861,24211.4721,36488.9931
38.62,11.59,-109.08,2198.4451,960.7206,4317.9912
188.32,66.02,-273.16,17204.2801,8114.9672,20549.4500
66.02,16.42,-121.81,5248.2435,2009.0979,5726.7836
2676.68,1709.90,-3071.59,255630.1143,168990.2619,283913.0476
349.42,246.74,-397.78,32905.9037,25871.7301,32130.3930
275.33,142.61,-306.36,25667.5687,15669.7059,23618.7523
134.54,57.93,-196.00,12065.4816,7164.3910,13105.0167
354.17,211.71,-392.36,33280.0182,22465.7878,31702.5214
203.80,115.62,-237.96,18821.2799,12968.7708,17089.0451
366.42,214.17,-433.83,34429.2358,22799.5970,35653.5356
39.56,12.73,-103.79,2326.4968,1252.7150,3712.4483
68.51,14.08,-144.97,5488.0293,1658.1562,8099.0948
334.23,191.25,-389.34,31340.6154,20518.6351,31452.1042
93.19,43.99,-145.46,8043.2269,5603.5532,8149.8513
48.79,13.75,-104.35,3418.8443,1452.4455,3789.0969
37.43,17.53,-125.71,2098.0159,2345.6780,6109.5904
28.56,18.71,-99.19,424.3601,2454.2107,3158.1184
37.77,11.06,-99.36,2078.0730,652.3493,3167.6843
29.41,20.71,-101.58,767.2927,2767.3833,3456.7386
29.74,20.05,-100.12,837.4207,2660.3968,3277.9678
28.85,18.73,-97.56,538.4511,2448.1037,2952.1793
88.63,49.43,-161.31,7612.1605,6261.3263,9706.0533
66.95,36.00,-135.79,5422.0738,4735.0205,7163.4040
1404.47,855.77,-1591.79,133803.5350,85577.8844,144742.0882
44.43,22.96,-118.62,2983.5660,3105.5560,5372.9350
294.50,107.25,-416.91,27357.7042,12461.5391,34262.5205
1372.60,559.83,-1703.14,130143.0598,57622.0295,156222.9756
1450.55,863.58,-1679.36,138151.1891,86486.0095,153085.1246
41.05,11.50,-111.96,2506.0617,935.0632,4641.8105
117.82,77.60,-196.84,10514.8310,9236.5366,13143.0540
49.63,12.73,-131.74,3506.6567,1379.7796,6742.8123
33.67,15.71,-106.64,1532.4814,1952.5539,4042.7137
35.58,21.42,-105.86,1870.5575,2867.1814,3964.4131
35.59,11.82,-104.76,1782.8798,1024.3511,3820.3212
607.51,347.45,-651.02,57522.0915,35771.6609,56135.8218
263.40,84.55,-390.66,24356.3387,10177.6604,31791.8802
87.94,50.92,-156.53,7550.6559,6408.9269,9234.1329
71.26,17.41,-137.95,5780.5856,2240.1579,7391.9512
43.58,13.56,-125.15,2826.8956,1568.8338,6056.1084
28.76,10.58,-100.89,100.0090,541.1102,3347.7288
396.53,229.19,-494.93,37294.2494,24365.0653,41452.1995
34.51,22.04,-119.04,1731.7677,3011.6328,5409.0712
38.56,10.60,-100.53,2180.8301,373.9630,3313.5762
36.13,10.46,-96.33,1844.9688,130.7269,2771.9752
257.73,163.81,-374.11,24009.1386,17966.3808,30013.4438
45.84,15.15,-102.60,3094.6160,1762.5169,3582.6235
50.15,16.04,-131.91,3582.3786,2064.8763,6759.7621
97.11,60.41,-169.15,8471.6836,7431.4251,10466.7104
214.15,123.70,-303.77,19797.5916,13934.6948,23368.5444
106.84,62.54,-182.75,9415.5804,7672.4473,11793.6797
36.11,16.32,-117.94,1906.0067,2109.1840,5289.6879
59.82,31.78,-124.77,4679.6867,4216.3415,6033.3543
342.86,114.96,-482.25,31946.9481,13306.3175,40507.5929
47.52,12.12,-119.93,3268.8492,1146.8172,5509.6940
448.07,169.36,-627.24,42002.5272,18832.9614,54253.6753
1014.57,509.11,-1185.03,96270.6473,52003.9571,106787.7509
803.20,485.32,-966.72,76238.2765,49510.0110,85922.7124
105.00,91.66,-253.93,9309.5646,10845.9770,18592.4388
435.68,264.98,-534.08,41073.6039,27848.2025,45111.8101
1858.16,1103.80,-2116.94,177162.7512,109928.7387,194323.1339
171.00,56.58,-300.56,15513.7388,7243.6110,23180.9289
212.55,149.51,-324.41,19698.4275,16523.1378,25277.3734
43.40,25.82,-115.69,2881.7639,3483.6190,5061.3923
31.36,12.16,-114.04,1087.5305,1229.8764,4861.2722
42.20,26.54,-112.60,2746.6241,3569.7696,4728.5406
2273.86,1381.81,-2645.31,216923.5260,137197.7009,244052.5316
55.67,23.26,-117.73,4208.7774,3104.9343,5289.0757
183.30,109.60,-270.76,16836.8254,12513.2363,20224.0954
211.32,129.20,-298.18,19543.8295,14464.1845,22820.6877
56.68,21.55,-106.16,4307.7733,2810.2818,4019.6640
200.90,111.50,-286.37,18512.8458,12709.7547,21724.7099
310.44,164.08,-425.45,28999.3500,18032.9919,34943.3763
386.83,204.17,-522.15,36304.1534,22043.5827,44104.1607
470.66,267.79,-633.26,44354.1675,28332.5767,54569.0753
277.34,149.73,-392.03,25833.4106,16607.0225,31770.8543
40.07,23.46,-109.99,2470.6425,3156.0044,4436.5860
59.84,17.47,-138.08,4615.7814,2298.3999,7395.7377
88.27,20.83,-177.01,7473.1823,2874.7103,11276.4051
82.24,16.43,-136.32,6873.7211,2009.2497,7236.7992
1361.27,757.42,-1533.91,129540.2149,76095.9033,139504.3538
160.47,87.16,-241.71,14611.4437,10240.8778,17471.4395
340.63,175.98,-457.03,31881.7544,19219.5171,37943.1895
314.18,166.95,-420.72,29363.4808,18291.8345,34488.7176
716.36,328.39,-866.83,67719.5702,34342.4653,76810.6046
126.78,225.93,-487.41,11723.0127,24552.4141,40553.7744
99.63,52.79,-154.07,8696.5070,6572.6932,8999.2577
373.55,232.81,-469.97,35129.6442,24687.5435,39049.8112
113.02,69.05,-188.93,10029.8649,8349.6998,12387.9690
38.97,11.81,-103.86,2243.8991,985.1860,3718.6092
34.10,17.30,-106.13,1616.5259,2231.6650,3987.9013
61.49,10.17,-150.53,4752.8609,568.2484,8653.0067
30.84,18.39,-101.80,1060.4166,2405.6700,3478.8674
30.63,17.86,-104.92,1010.1098,2334.1882,3845.4573
56.00,30.76,-131.83,4279.1107,4128.2222,6754.4314
33.69,22.10,-106.60,1603.3829,2973.8497,4048.5578
46.38,17.39,-105.57,3170.0722,2191.3313,3934.5576
47.48,12.59,-102.49,3265.2782,1143.7355,3565.7778
355.55,124.34,-516.23,33158.5047,14301.0688,43730.4132
41.48,27.99,-109.54,2671.4792,3746.6543,4393.3823
75.99,39.74,-154.35,6335.9274,5201.1385,9020.0841
46.65,32.54,-118.52,3288.9550,4324.3898,5369.3429
436.40,238.35,-555.90,41073.8215,25343.0213,47260.9390
89.51,44.58,-177.70,7676.9818,5781.2808,11314.3026
176.70,93.82,-254.68,16173.4219,10912.0545,18713.1540
137.12,43.88,-235.58,12259.0228,5761.6538,16948.9476
30.30,17.62,-100.99,929.5955,2276.7393,3378.1478
37.61,18.25,-109.38,2120.2191,2389.1352,4359.5679
34.98,14.38,-105.40,1718.7264,1677.0000,3899.5291
145.21,75.73,-222.02,13128.4191,9060.2412,15591.7747
37.82,10.28,-104.98,2081.2027,156.9891,3845.0906
101.43,25.96,-198.53,8770.6997,3616.0437,13374.6924
49.82,19.12,-110.78,3561.4875,2486.1674,4527.2202
114.11,25.89,-204.50,9999.1355,3588.0951,13963.8847
59.80,33.81,-144.39,4685.6935,4525.9820,8021.9735
102.32,20.87,-202.87,8839.4940,2928.7693,13805.1181
38.57,62.97,-177.99,2595.1758,7857.5797,11280.0638
28.25,17.96,-164.92,503.5108,2616.6146,10047.4446
44.20,13.49,-99.71,2894.3306,1385.3532,3224.8874
70.09,27.49,-133.65,5703.5786,3683.2895,6952.0160
86.83,13.29,-177.42,7304.9273,1565.5596,11324.9312
66.42,22.05,-151.32,5308.8356,3029.5153,8726.9262
145.37,77.74,-222.58,13149.1128,9265.7461,15641.6673
133.43,69.63,-205.15,11988.0665,8411.8500,13969.3163
29.42,21.63,-97.70,782.4780,2885.8676,2979.0887
29.25,17.56,-95.50,640.5218,2245.5866,2678.1997
28.75,17.56,-95.47,459.0294,2247.4639,2672.9516
36.82,12.67,-105.00,1965.2039,1264.1729,3851.1230
46.24,11.28,-99.47,3116.5187,649.0879,3191.5725
148.99,41.87,-252.81,13386.0625,5558.3764,18618.0980
32.06,10.88,-106.94,1198.9501,732.5427,4067.9775
454.31,264.99,-578.63,42821.6226,27939.5056,49363.9593
37.33,20.60,-113.80,2104.0246,2772.4618,4848.0510
55.89,28.27,-132.92,4255.2758,3822.3963,6865.4022
54.11,21.79,-141.32,4036.7560,2995.9838,7716.9756
45.24,26.77,-118.97,3098.4666,3614.0483,5413.1537
153.11,67.52,-240.15,13855.0884,8253.7331,17354.4262
151.35,20.86,-264.52,13550.0855,2977.1232,19786.9197
82.08,23.13,-172.31,6872.8962,3205.4565,10809.1740
104.81,56.54,-189.40,9198.4998,7067.6597,12446.1078
37.74,22.46,-107.17,2170.0336,3012.4418,4117.1746
82.72,39.39,-155.01,6999.0304,5145.6663,9090.8179
36.78,14.02,-120.04,1978.3340,1675.5425,5512.5241
99.87,17.30,-195.63,8592.1718,2354.8067,13105.7840
407.05,210.65,-538.88,38232.6561,22678.2826,45694.5147
102.06,20.68,-202.24,8814.3396,2899.5709,13743.3765
123.15,61.47,-200.80,10979.0576,7576.7164,13555.1734
102.67,23.71,-200.67,8883.5105,3320.0455,13587.2638
638.17,378.72,-839.85,60401.9037,39251.0309,74040.7168
117.37,61.77,-192.86,10426.4913,7598.2793,12782.1346
201.23,116.19,-311.41,18545.2395,13243.6359,24105.7383
401.64,239.05,-538.59,37779.3187,25430.0935,45586.0170
643.53,387.87,-856.49,60920.4976,40164.7794,75600.7737
84.31,42.89,-147.58,7169.6739,5511.1255,8353.4484
28.11,19.10,-93.92,39.4114,2493.7756,2465.8367
33.32,11.39,-102.92,1425.5146,880.4776,3599.9295
56.26,26.39,-106.24,4287.5035,3482.1470,4036.0114
326.60,193.97,-435.43,30597.6746,20930.1041,35829.2909
173.41,104.76,-258.78,15885.6541,12020.2636,19080.6328
41.94,12.88,-97.57,2621.9557,1229.5794,2949.5653
34.96,18.46,-108.14,1756.6549,2428.6174,4219.0048
45.26,17.14,-107.71,3040.5792,2162.6422,4177.4709
46.18,20.08,-103.60,3162.2012,2618.1042,3710.7143
28.37,20.92,-100.87,423.6326,2799.2684,3370.0991
61.58,14.46,-138.39,4782.1207,1739.1893,7430.2936
49.99,12.06,-103.01,3542.0203,963.6069,3628.6807
200.32,123.59,-317.29,18474.3567,13991.3451,24649.8929
80.31,39.75,-150.98,6763.8887,5179.8503,8690.0937
146.09,62.57,-242.88,13168.7904,7764.5912,17620.8027
61.56,12.61,-139.40,4771.6064,1322.1733,7533.4261
271.95,144.46,-388.52,25309.9352,16093.4278,31445.7072
30.15,18.95,-101.46,918.8686,2496.0413,3437.8434
59.64,26.08,-207.26,4634.2666,3788.3585,14189.4299
159.14,73.48,-249.29,14444.4092,8879.4852,18224.5779
128.55,58.11,-211.86,11484.4311,7245.5141,14631.7464
29.61,19.32,-98.55,787.5945,2542.6904,3080.2728
29.88,20.35,-97.24,873.5321,2693.8726,2917.7824
30.99,22.27,-98.59,1141.8535,2975.6423,3095.7172
115.47,26.44,-213.38,10129.2703,3686.4213,14823.4901
383.74,598.48,-1481.91,36489.6688,62563.1958,134337.2593
546.87,715.90,-1751.63,52032.6752,74248.7797,159785.7629
117.80,56.68,-198.79,10450.2989,7080.1201,13364.1099
38.93,27.13,-110.00,2357.0446,3646.3849,4440.6513
152.41,61.50,-239.22,13773.0281,7626.8167,17276.3224
118.02,25.49,-205.64,10375.5922,3526.9786,14077.6120
116.83,61.83,-195.82,10373.1942,7614.6821,13068.1556
92.12,51.14,-163.33,7957.0842,6443.4790,9904.3788
331.96,143.59,-461.05,30983.6312,16090.6103,38404.1652
195.87,80.37,-290.33,17953.8167,9619.1673,22167.5552
264.44,139.39,-373.37,24590.6611,15570.1090,30008.7357
140.04,73.86,-213.28,12630.8704,8855.1174,14750.0902
72.26,29.82,-122.55,5932.4277,3930.4649,5813.0676
136.77,67.61,-174.70,12315.0073,8104.0941,11029.0348
519.93,315.96,-558.95,49178.8991,32655.5453,47400.2886
82.68,23.48,-129.59,6943.6859,3089.0143,6548.5993
431.15,206.74,-356.22,40615.1497,21726.8161,28334.4601
63.48,22.83,-134.05,5014.4514,3083.1057,6988.6141
82.78,38.87,-160.28,7001.1705,5103.5074,9610.6924
338.59,205.97,-389.88,31787.2518,21935.9132,31470.4701
61.32,25.70,-135.43,4806.2157,3484.0848,7126.1281
90.39,63.45,-164.23,7830.3674,7748.7710,9977.8264
167.12,55.55,-150.53,15204.6911,6691.9268,8704.3530
866.31,449.94,-700.52,82324.1594,45236.4633,60749.1815
714.00,355.53,-585.11,67708.4488,36149.5803,49925.7141
42.06,25.38,-117.38,2724.2350,3436.6936,5240.3580
104.73,50.61,-185.16,9173.6888,6422.6405,12043.0827
72.98,38.73,-139.68,6036.0140,5045.5927,7558.6585
32.86,48.57,-164.52,1787.4700,6313.1627,9979.0114
86.37,40.27,-164.90,7357.4706,5267.9239,10065.3987
28.23,19.56,-96.42,261.2464,2575.6373,2806.2564
121.50,57.46,-202.07,10807.6074,7164.3851,13682.8081
130.57,60.51,-215.96,11683.7855,7504.7750,15024.8421
44.26,15.03,-108.08,2912.0143,1776.4825,4215.7273
54.52,16.27,-111.97,4053.6519,1986.4812,4660.6132
45.48,10.88,-99.48,3027.2015,425.4071,3190.7979
73.77,39.96,-150.83,6116.6858,5220.0989,8670.0893
132.56,67.67,-206.89,11899.0747,8216.8934,14139.9788
141.46,30.52,-249.69,12632.8541,4242.4224,18335.2206
176.20,36.14,-295.23,15959.5333,4957.5856,22719.1044
55.14,10.75,-108.85,4092.3175,308.9979,4306.7466
47.99,16.21,-117.10,3343.9118,2031.2211,5210.1563
58.94,21.46,-134.08,4540.8288,2903.5825,6988.2476
89.57,36.10,-157.09,7658.9103,4755.0713,9304.2309
108.94,45.37,-186.56,9564.1987,5846.1913,12190.1579
146.95,61.38,-228.76,13253.1498,7596.2702,16267.4536
43.32,18.87,-103.05,2826.4194,2436.6960,3640.7225
43.59,16.12,-115.04,2842.2977,2025.6764,4984.5670
260.31,114.64,-372.11,24140.6567,13141.1836,29946.3578
40.89,17.03,-92.66,2520.9930,2089.2592,2292.1180
139.62,74.95,-230.86,12586.9422,9018.5013,16438.3137
36.86,21.27,-112.80,2047.0358,2868.5023,4739.9713
151.39,70.93,-240.04,13700.1312,8608.2436,17336.6205
183.71,32.27,-298.51,16666.5545,4486.0647,23047.8992
35.81,22.68,-104.04,1912.6211,3037.9736,3757.4431
164.79,63.96,-252.72,14958.9069,7894.8737,18576.5904
37.05,12.83,-104.45,1998.6192,1299.0903,3787.1760
35.86,25.04,-103.34,1940.4659,3358.4037,3679.6640
29.93,10.85,-106.27,712.3338,737.3372,3988.5989
34.80,15.16,-124.18,1711.8965,1934.4350,5947.3169
542.38,521.43,-1298.85,51380.2674,54388.1546,117246.9516
37.58,11.77,-95.24,2057.6438,899.8486,2631.3821
74.09,42.05,-148.05,6157.5376,5445.4552,8392.8100
85.42,46.60,-161.58,7287.5115,5961.8803,9732.1264
68.39,33.85,-143.65,5557.1539,4504.3375,7954.7618
125.76,60.77,-207.65,11225.0843,7518.2491,14219.0770
120.72,54.30,-211.72,10719.7061,6860.3077,14618.6607
127.12,54.54,-211.76,11336.3935,6870.1770,14627.5788
42.73,12.11,-97.99,2711.7612,995.2498,3003.1005
76.30,10.72,-163.67,6254.2445,805.4662,9968.4982
30.71,16.82,-101.20,1006.3182,2140.0784,3402.2003
49.99,18.19,-124.28,3576.1229,2396.1510,5971.9754
394.43,508.64,-1269.69,37368.8909,53356.5990,114405.2942
95.78,41.21,-179.26,8276.8654,5394.3731,11475.0163
45.71,27.85,-117.95,3157.4354,3746.7053,5306.4166
120.58,24.39,-223.10,10614.0246,3431.9915,15769.9305
71.56,15.63,-159.81,5799.4903,2025.5127,9578.6536
75.68,34.62,-144.01,6287.9572,4575.9991,7996.1943
70.96,42.06,-145.52,5846.3138,5446.7647,8138.8046
44.46,15.92,-116.47,2943.1110,1991.8830,5139.4527
146.89,206.93,-627.12,13540.1221,23068.0388,53925.8667
408.08,452.62,-1703.72,38413.9603,49113.6814,155911.4584
460.43,571.54,-2048.33,43505.9744,61357.9882,188412.0464
92.83,47.74,-168.00,8014.1753,6088.8745,10365.7780
92.40,48.81,-168.76,7975.3744,6208.2777,10438.7384
264.84,139.26,-395.18,24619.0768,15617.9576,32088.7240
42.40,22.36,-100.09,2741.0956,2953.4144,3292.6388
37.98,31.87,-191.47,2317.0796,4509.9629,12632.7882
87.44,42.12,-161.77,7469.6551,5463.2072,9757.0026
32.94,26.86,-122.80,1550.7635,3677.3451,5805.1116
31.14,17.91,-102.95,1113.5760,2330.9062,3614.9395
105.70,44.24,-183.46,9247.9493,5720.1045,11887.5578
106.13,33.19,-181.42,9255.4718,4446.4315,11704.7513
148.90,73.85,-242.18,13468.4595,8918.8004,17533.9808
58.69,12.72,-142.56,4473.8686,1390.9841,7849.7049
41.47,10.26,-112.59,2549.7234,285.7647,4710.2528
43.81,12.80,-100.52,2845.1365,1215.1510,3323.6532
82.97,27.56,-165.62,6978.9668,3766.4039,10147.5423
198.04,50.08,-326.38,18069.8019,6556.3797,25686.5746
37.61,10.76,-100.82,2055.0300,511.9826,3348.9653
39.19,11.03,-101.87,2266.4690,648.7591,3478.7298
38.08,12.58,-104.21,2134.6061,1224.1336,3760.3556
132.68,57.25,-224.52,11874.1554,7182.4828,15856.4874
35.59,23.33,-103.79,1888.8297,3128.7578,3729.3717
31.43,12.50,-115.45,1107.9540,1329.2188,5015.3006
33.84,16.97,-108.57,1574.8039,2187.4897,4264.3273
34.97,11.18,-90.89,1678.1491,632.0994,1982.0138
96.90,22.63,-179.67,8324.0268,3113.7773,11540.8571
217.27,77.05,-333.36,19968.6686,9355.8930,26304.6376
35.59,11.76,-117.69,1789.5269,1115.2457,5260.0556
96.46,33.84,-181.45,8317.7543,4550.7392,11699.0650
29.52,19.30,-98.20,762.4166,2538.1435,3035.8838
34.64,22.48,-105.12,1745.9973,3017.8688,3880.3641
34.82,18.57,-106.24,1735.7729,2437.6628,4002.2094
166.28,37.26,-701.11,14902.6278,6119.9025,61450.2021
94.95,38.14,-178.72,8185.2764,5047.1057,11426.2286
40.24,10.41,-105.78,2395.9113,287.0545,3941.5102
29.32,14.61,-101.41,602.1589,1731.7990,3421.2057
121.48,52.23,-202.55,10790.4008,6609.7567,13738.1304
429.44,216.99,-658.64,40315.0760,23581.1208,57095.9873
158.20,53.68,-253.99,14300.0729,6830.4900,18714.2101
